carat,depth,table,price
0.53,62.3,54,1449
0.55,63.3,58,1449
0.53,62.5,56,1450
0.46,62.2,55,1450
0.51,61.9,55,1450
0.52,63.3,57,1450
0.5,62.7,55,1451
0.52,61.3,56,1451
0.52,60.2,59,1451
0.5,62.1,62,1451
0.46,58.7,60,1452
0.52,63.8,56,1452
0.59,62.4,59,1452
0.54,62.3,57,1452
0.58,59.6,57,1453
0.46,60.7,57,1453
0.54,61.6,55,1453
0.54,61.5,55,1453
0.54,63.1,55,1453
0.5,61.6,56,1454
0.52,60.1,56,1454
0.54,61.2,55,1454
0.34,61.1,56,508
0.32,62.3,57,508
0.3,61.8,56,508
0.3,62.4,54,508
0.33,62.1,54,509
0.35,61.1,57,509
0.35,61.4,55,509
0.27,62.4,59,509
0.27,60.5,57,509
0.38,61.3,54,510
0.29,61.7,56,511
0.23,62.5,55,511
0.31,62.1,54,511
0.31,62.1,54,511
0.33,61,55,511
0.33,60.9,56,511
0.39,62.8,57,511
0.25,64.2,55,512
0.25,63,56,512
0.23,62.3,53,512
0.25,65.6,54,512
0.35,60.9,58,512
0.3,63.2,59,512
0.31,63.2,56,512
0.31,62.1,55,513
0.31,61.5,55.2,513
0.36,61.7,53.7,513
0.31,61.4,55.2,513
0.31,61.3,55.6,513
0.23,62.4,60,513
0.23,61.8,60,513
0.38,61.3,59,513
0.28,62.4,56,514
0.28,61.6,56,514
0.28,61.2,55,514
0.26,62.7,53,514
0.3,61.9,54,514
0.3,62.2,53,514
0.3,62.1,56,515
0.3,62.6,56,515
0.3,62.2,56,515
0.3,62.2,55,515
0.3,62,56,515
0.31,61.2,59,515
0.31,62,55.2,515
0.3,58.5,64,515
0.3,62.1,59,515
0.3,58.8,57,515
0.3,63.4,54,515
0.3,63.1,56,515
0.3,63.4,55,515
0.32,61.8,53,516
0.4,61.6,56,516
0.34,61.3,56,516
0.31,61.9,53,516
0.32,61.6,54,516
0.32,62.2,54,516
0.31,62.1,55,516
0.31,61.6,54,516
0.31,61.1,55,516
0.31,62.7,58,516
0.31,62.9,57,516
0.31,63.5,56,516
0.31,60.6,60,516
0.31,60.7,58,516
0.31,63.1,57,516
0.31,60.5,57,516
0.31,63.1,55,516
0.31,60.5,60,516
0.31,62.3,56,516
0.34,61.8,55,517
0.34,61.2,55,517
0.35,61.2,56,517
0.26,60.4,61,517
0.32,61.8,55,517
0.32,63.8,56,517
0.32,63.1,56,517
0.34,62.4,57,517
0.23,62.9,59,518
0.27,61.8,57,518
0.27,62.5,56,518
0.27,60.5,57,518
0.27,61.8,55,518
0.31,61.5,54,518
0.3,62.2,56,518
0.3,62.6,54,518
0.37,61.3,55,518
0.29,62.4,58,518
0.36,61.5,61,518
0.36,59.3,60,518
0.32,60.4,59,393
0.32,62.1,54,393
0.32,62.9,56,393
0.28,59.7,60,394
0.26,62.2,54,394
0.26,62,55,394
0.26,62,54,394
0.28,61.8,61,394
0.31,62.9,59,394
0.21,61.9,56,394
0.3,62.7,59,394
0.3,62.6,58,394
0.3,62.3,58,394
0.3,62.2,58,394
0.3,61.3,56,394
0.3,63.4,57,394
0.3,62.3,56,394
0.3,63.3,55,394
0.3,60.9,59,394
0.3,59.7,57,394
0.3,63.7,54,394
0.3,63.3,57,394
0.3,63.5,57,394
0.3,63.8,57,394
0.3,62.6,60,394
0.3,63.4,55,394
0.3,61.6,62,394
0.3,58.1,61,394
0.3,61.7,62,394
0.3,61.3,58,394
0.51,61.2,60,1546
0.51,62.9,54,1546
0.51,62.4,57,1546
0.51,62.7,58,1546
0.51,62.2,57,1546
0.51,62.7,57,1546
0.51,62.9,58,1546
0.51,62.3,59,1546
0.51,59.6,57,1546
0.51,61.3,54,1546
0.51,61.5,55,1546
0.51,60.8,57,1546
0.51,62.8,56,1546
0.51,62.2,57,1546
0.51,62.1,55,1546
0.51,61.3,55,1546
0.51,62.5,57,1546
0.51,62.7,55,1546
0.51,62.8,55,1546
0.51,62.3,58,1546
0.51,62.4,58,1546
0.5,61.8,57,1547
0.72,60.1,64,1547
0.42,61.8,55,1547
0.42,61.6,56,1547
0.42,62.8,56,1547
0.42,61.8,56,1547
0.61,62.4,59,1547
0.52,61.1,57,1547
0.97,57.2,60,1547
0.53,61.3,61,1548
0.55,62,55.2,1548
0.51,62.4,57,1548
0.61,59.7,63,1548
0.45,61.7,55,1548
0.45,63.8,58,1548
0.45,59.8,59,1548
0.51,64.1,57,1549
0.51,60,57,1549
0.51,63.7,57,1549
0.52,61.9,55,1549
0.52,62.3,53,1549
0.53,61.1,55,1549
0.55,62.3,56,1550
0.52,61.9,59,1550
0.52,63.9,57,1550
0.5,59.9,61,1550
0.5,62.9,58,1550
0.67,62.1,54,1550
0.59,58.7,57,1550
0.55,61,61,1551
0.55,61.7,57,1551
0.55,61.4,55,1551
0.55,62.3,56,1551
0.54,60,58,1551
0.54,63.2,55,1551
0.54,58.2,60,1551
0.55,62.3,56,1551
0.55,61.7,56,1551
0.55,60.6,56,1551
0.55,60.7,57,1551
0.55,62.1,55,1551
0.55,61.2,59,1551
0.59,61.8,56,1552
0.56,61.1,59,1552
0.62,62.6,60,1552
0.53,61.8,55,1552
0.51,63.1,59,1552
0.5,63.7,56,1553
0.51,62,55,1553
0.51,61.2,60,1554
0.5,61.6,59,1554
0.6,62.4,56,1554
0.6,60,61,1554
0.6,61.1,57,1554
0.52,63.3,56,1554
0.52,59.1,60,1554
0.5,62.1,55,1554
0.5,61.5,55,1554
0.5,61.6,56,1554
0.57,61.7,54,1554
0.57,61.3,56,1554
0.51,59.2,62,1554
0.59,59.3,58,1555
0.52,60.9,58,1555
0.5,61.2,56,1555
0.52,61.6,55,1555
0.54,59.6,59,1555
0.54,60.4,58,1555
0.59,62.8,56,1556
0.7,63.2,60,1556
0.55,60.3,62,1556
0.55,60.9,56,1556
0.5,62.8,61,1556
0.55,62.4,56,1556
0.55,59.6,59,1556
0.6,60.8,60,1557
0.51,60.7,56,1557
0.51,61.3,55,1557
0.51,61.8,55,1557
0.5,61.9,62,1558
0.57,61.6,55,1558
0.58,61.2,55,1558
0.46,61.6,54,1558
0.53,61.5,61,1558
0.5,62.7,55,1559
0.54,59.6,62,1559
0.55,59.7,60,1559
0.5,62.9,55,1559
0.5,62.7,59,1559
0.5,62.9,60,1559
0.5,62.3,57,1559
0.5,62.8,60,1559
0.5,62,58,1559
0.5,60,59,1559
0.5,62.6,58,1559
0.5,62,56,1559
0.5,62.1,62,1559
0.51,63.3,56,1560
0.54,61,56,1560
0.66,61.9,55,1560
0.46,60.9,57,1560
0.53,63.3,56,1561
0.59,62.4,58,1561
0.5,60.2,60,1561
0.53,63.5,59,1561
0.59,62.2,55,1561
0.57,59.3,61,1561
0.59,62.4,59,1561
0.59,62,57,1561
0.51,61.3,56,1562
0.51,62.7,57,1562
0.6,61.7,56,1562
0.51,61.3,56,1562
0.51,63.2,55,1562
0.5,61,61,1562
0.55,61.6,56,1563
0.54,64,59.5,1563
0.51,61.7,56,1563
0.54,62,55,1563
0.62,61.6,56,1563
0.5,60.9,57,1563
0.54,60.6,61,1563
0.55,62.8,63,1563
0.58,56.7,60,1563
0.54,62.7,57,1564
0.53,61.4,56,1564
0.7,66.4,56,1564
0.6,63.7,57.4,1565
0.57,60.7,58,1565
0.6,63.1,57,1565
0.6,63.5,59.9,1565
0.5,61.1,58,1565
0.5,61.1,58,1565
0.63,61.8,56,1565
0.5,60.9,60.4,1565
0.5,61.9,61.5,1565
0.6,61.3,61.2,1565
0.47,61.8,58,1566
0.53,62.3,55,1566
0.53,62.3,56,1566
0.53,62,57,1566
0.53,61.4,58,1566
0.55,60.8,56,1566
0.58,61.1,63,1566
0.54,61.8,55,1567
0.57,61.6,56,1567
0.54,61.4,57,1567
0.51,61.5,60,1567
0.51,61.6,58,1567
0.71,61.7,59,1567
0.5,62.4,57,1568
0.56,60,58,1568
0.5,62.9,56,1569
0.5,63.3,56,1569
0.5,62.9,58,1569
0.51,60.1,60,1569
0.51,60.6,56,1569
0.51,60.9,59,1569
0.51,61,60,1569
0.51,61.6,56,1569
0.51,60.3,59,1569
0.51,62.3,57,1569
0.51,62.1,58,1569
0.51,60.1,60,1569
0.51,62.9,55,1569
0.51,61.8,55,1569
0.51,61.7,55,1569
0.51,62.4,57,1569
0.51,61.6,58,1569
0.51,62.8,56,1569
0.51,62.9,57,1569
0.51,61.4,56,1569
0.51,63.2,56.5,1569
0.51,61,58,1569
0.61,61.1,56,1569
0.5,62,54,1569
0.5,62.6,57,1569
0.58,60.9,55,1569
0.51,61.9,54,1569
0.4,61.9,56,1570
0.91,67,62,1570
0.52,62.8,58,1571
0.42,61.7,56,1571
0.52,62.2,55,1571
0.56,60.7,56,1571
0.55,62.1,56,1571
0.57,61.8,57,1571
0.57,60.7,58,1571
0.57,61.6,57,1571
0.57,59.5,58,1571
0.57,62.7,59,1571
0.57,61.4,57,1571
0.5,63,57,1571
0.57,61.1,59,1571
0.54,61.7,56,1571
0.46,62,56,1572
0.61,62.4,57,1572
0.52,63.5,58,1572
0.59,60.7,56,1572
0.59,60.2,57,1572
0.59,61.2,60,1572
0.59,62.3,55,1572
0.54,61.3,57,1572
0.62,59.9,58,1572
0.59,63.5,55,1573
0.57,60.2,59,1573
0.51,61.8,57,1573
0.52,61.8,56,1573
0.48,62,57,1574
0.51,62.7,59,1574
0.51,62.4,58,1574
0.51,63.1,57,1574
0.51,63.1,58,1574
0.51,63.2,56,1574
0.51,62.3,60,1574
0.51,63.5,56,1574
0.51,63,55,1574
0.51,63.7,56,1574
0.51,62.9,57,1574
0.51,61.8,55,1574
0.51,62.3,61,1574
0.51,63.5,55,1574
0.51,63.6,57,1574
0.51,63,59,1574
0.51,63.5,56,1574
0.51,60.1,59,1574
0.51,61,57,1574
0.54,59.6,59,1574
0.51,59.9,61,1574
0.51,60.6,56,1575
0.5,61.6,57,1575
0.52,62,55.4,1575
0.53,61.2,54,1576
0.52,61.4,54,1576
0.52,61.3,56,1576
0.52,62.1,56,1576
0.52,63.9,56,1576
0.52,62.5,60,1576
0.52,61.3,57,1576
0.56,61.8,54.1,1576
0.52,60.7,56,1576
0.52,61.7,57,1576
0.52,60.4,57,1576
0.52,61.6,59,1576
0.52,63.4,57,1576
0.52,61.5,56,1576
0.51,62.2,61,1577
0.51,63.6,59,1577
0.49,58.1,62,1577
0.53,61.8,55,1577
0.53,61.2,56,1577
0.53,61.6,57,1577
0.51,62.5,57,1577
0.52,62,55,1577
0.52,61.4,57,1577
0.52,63.2,58,1577
0.52,62.4,55,1577
0.52,59.2,60,1577
0.52,63.1,58,1577
0.52,62.1,58,1577
0.52,62.4,56,1577
0.52,62,58,1577
0.52,61,60,1577
0.52,61.7,58,1577
0.52,62.2,55,1577
0.52,61.6,55,1577
0.52,59.8,61,1577
0.52,62.3,59,1577
0.6,63,60,1577
0.5,65,55,1577
0.53,63.2,58,1578
0.56,63.9,56,1578
0.56,62.5,58,1578
0.56,62.3,57,1578
0.53,61.4,58,1579
0.61,62,54,1579
0.62,61.1,59,1579
0.62,61.1,59,1579
0.72,60.9,57,1579
0.33,61.2,57,520
0.3,62.5,59,520
0.36,62.7,57,520
0.34,60,58,521
0.33,61.2,56,521
0.34,63.4,57,521
0.32,61,57,521
0.31,64,54,521
0.31,59.3,59,521
0.33,62,59,521
0.33,61.7,59,521
0.33,61.6,57,521
0.33,60.7,57,521
0.33,61.1,59,521
0.33,63.2,57,521
0.33,62.4,58,521
0.33,62.8,59,521
0.33,60.7,57,521
0.3,63.6,54,521
0.33,59.5,60,521
0.33,61.2,55,521
0.33,62.7,58,521
0.33,63.1,56,521
0.33,61.6,60,521
0.33,61.3,60,521
0.33,62.3,58,521
0.33,61.4,58,521
0.33,62.2,57,521
0.24,59.5,62,521
0.24,60.3,61,521
0.72,60.4,61,1579
0.5,63.8,56,1580
0.5,63.2,59,1580
0.56,62.5,57,1580
0.56,62.8,56,1580
0.55,61.2,55,1580
0.56,61,57,1580
0.56,62.7,57,1580
0.56,61.7,56,1580
0.56,61.7,56,1580
0.56,61.9,55,1580
0.56,61.2,56,1580
0.56,62,57,1580
0.56,62.1,56,1580
0.56,60.9,58,1580
0.55,62.7,55,1580
0.55,61.6,56,1580
0.56,62,56,1580
0.56,62.4,56,1580
0.56,62.3,56,1580
0.7,62.5,58,1580
0.55,62.2,58,1580
0.56,60.9,56,1580
0.55,62.7,59,1580
0.56,60.6,57,1580
0.56,62,56,1580
0.58,62.3,53,1580
0.54,62,54,1580
0.51,61.5,55,1580
0.51,61.1,57,1580
0.58,62.2,58,1580
0.43,61.5,56,1580
0.43,62,56,1580
0.43,60.9,57,1580
0.4,61.3,58,1580
0.6,61.5,55,1580
0.52,60.4,56,1581
0.52,61.8,58,1581
0.52,61.8,57,1581
0.5,60.7,59,1581
0.5,60.5,60,1581
0.5,62,56,1581
0.67,64.2,55.6,1581
0.52,62.5,58,1582
0.41,61.6,58,1582
0.41,62.3,55,1582
0.41,62.3,53,1582
0.41,62.2,56,1582
0.41,60.6,57,1582
0.41,62.3,57,1582
0.54,61.1,59,1583
0.51,58.1,60,1583
0.5,61,59,1583
0.51,60.6,57,1583
0.4,60.9,57,1583
0.5,62.5,60,1583
0.5,63.4,58,1583
0.5,63,58,1583
0.5,60.9,59,1583
0.5,62.9,56,1584
0.43,59.6,58,1584
0.43,62.3,56,1584
0.66,62.4,56,1584
0.55,61.4,56,1584
0.55,60.8,56,1584
0.53,61.4,55,1585
0.56,62.2,57,1585
0.51,61,56,1585
0.51,60.9,56,1585
0.53,61.9,55,1585
0.56,60.1,58,1585
0.46,62.6,57,1586
0.52,61.2,56,1586
0.52,61.9,55,1586
0.54,62.3,55,1586
0.52,61,55,1586
0.58,62.2,55,1586
0.55,58.5,65,1587
0.53,61.2,57,1587
0.49,62.3,57,1588
0.51,61,56,1588
0.52,62.5,57,1588
0.75,62.9,56,1588
0.55,62.2,54,1588
0.55,61.9,55,1588
0.5,63,60,1588
0.61,61.9,57,1588
0.61,61.2,58,1588
0.72,60.6,61,1588
0.55,58.1,62,1589
0.5,64,56,1589
0.64,60.8,54,1589
0.61,63.3,57.5,1590
0.56,63.4,58,1590
0.48,62.5,56,1590
0.54,61.8,57,1590
0.51,63.4,57,1590
0.51,62.5,60,1590
0.51,61.7,53,1590
0.51,63,59,1590
0.59,62.6,61,1590
0.57,62.2,55,1590
0.59,60.2,60,1590
0.52,61.1,56,1591
0.61,62,53,1591
0.61,62.5,54,1591
0.51,61.9,55,1591
0.51,61,55,1591
0.52,61.7,56,1591
0.55,60.9,56,1591
0.5,62.7,57,1591
0.56,62.3,53,1591
0.51,61,58,1591
0.53,63.8,56,1591
0.53,62.7,57,1592
0.5,61.3,58,1592
0.5,62.9,55,1592
0.57,59.8,59,1592
0.55,63.1,56,1593
0.54,60,59.8,1593
0.55,61.7,56,1593
0.55,61.3,59,1593
0.55,62.7,57,1593
0.52,61.5,55,1593
0.52,60.3,57,1593
0.5,62.8,57,1593
0.51,61.1,55,1593
0.5,59.9,58,1593
0.51,61.5,58,1593
0.52,58.6,63,1594
0.54,61.5,56,1594
0.59,61.4,58,1595
0.54,62.6,55,1595
0.54,62.3,60,1595
0.52,60.8,57,1595
0.51,62,56,1595
0.51,61.3,55.7,1595
0.56,60.2,60,1595
0.62,61.7,59,1595
0.55,62,55,1596
0.55,60.3,57,1596
0.5,63.3,57,1596
0.55,59.8,57,1596
0.6,64.2,57,1597
0.51,60.9,58,1597
0.51,61.9,55,1597
0.51,62.9,56,1597
0.58,62,54,1597
0.7,61.6,60,1597
0.5,61.6,57,1598
0.5,61,56,1598
0.55,61.7,56.4,1598
0.53,60.9,57,1598
0.52,62,56,1598
0.55,62.5,62,1599
0.51,63.7,55,1599
0.51,62.7,58,1599
0.51,61.4,54,1599
0.51,62.2,55,1599
0.51,61.6,54,1599
0.6,57.1,61,1599
0.6,63.2,57,1599
0.9,58.8,62,1599
0.54,61.6,59,1600
0.52,62.4,56,1600
0.52,61.8,57,1600
0.52,62.5,54,1600
0.52,62.7,56,1600
0.52,60,56,1600
0.52,62.2,57,1600
0.52,60.7,59,1600
0.52,62.4,57,1600
0.54,61.5,56,1600
0.52,61.4,58,1600
0.52,61.5,55,1600
0.52,62.1,59,1600
0.52,60.9,57,1600
0.54,62.6,59,1600
0.52,62.2,58,1600
0.58,62.4,58,1600
0.51,62,58,1601
0.51,60.6,60,1601
0.53,63.2,56,1601
0.52,59.2,59,1601
0.52,63.4,54,1601
0.5,61.3,56.2,1601
0.5,62.2,54.1,1601
0.6,61.4,57,1601
0.53,61.2,56,1601
0.5,61.4,58,1601
0.54,59.9,63,1601
0.5,63.3,58,1602
0.51,56.3,61,1602
0.51,62,59,1602
0.5,61.9,59,1603
0.5,62.2,57,1603
0.7,60.9,59,1603
0.5,62.3,55,1603
0.5,63.9,55,1604
0.51,61.4,60,1604
0.55,61.2,56.8,1604
0.53,61.7,54,1604
0.56,61,60,1605
0.56,62.6,58,1605
0.5,60.9,58,1605
0.57,61.7,54.8,1605
0.56,60.8,57,1605
0.54,61.7,56,1605
0.54,61.2,56,1605
0.51,61.5,58,1605
0.55,61.9,57,1605
0.55,61.3,56,1605
0.55,61.7,55,1605
0.58,58.4,59,1605
0.52,62.5,58,1605
0.52,61.4,62,1605
0.52,63.6,56,1605
0.52,63,56,1605
0.52,61.8,59,1605
0.52,61.8,56,1605
0.52,62.7,58,1605
0.52,60.9,61,1605
0.52,63.9,58,1605
0.52,63.7,55,1605
0.52,62.9,56,1605
0.52,63,57,1605
0.52,63.3,58,1605
0.52,61.7,63,1605
0.52,61.6,58,1605
0.57,62.2,58,1606
0.57,60.6,59,1606
0.5,63.3,57,1606
0.52,62.4,57,1607
0.53,60.6,57,1607
0.53,62.5,57,1607
0.53,61.7,55,1607
0.53,61.9,57,1607
0.53,63.7,55,1607
0.53,58.3,62,1607
0.53,63,58,1607
0.53,62,55,1607
0.53,61,57,1607
0.53,61.6,57,1607
0.53,63.4,56,1607
0.53,61.4,55,1607
0.53,64,55,1607
0.53,60.9,59,1607
0.58,60.9,56,1607
0.59,62,57,1607
0.54,62.1,55,1607
0.53,60.5,57,1607
0.53,63,56,1607
0.53,61.7,56,1607
0.53,62.1,56,1607
0.53,61.2,56,1607
0.53,63.4,56,1607
0.53,62.3,58,1607
0.53,61.3,57,1607
0.53,62.5,56,1607
0.53,62.5,55,1607
0.53,61.2,57,1607
0.53,60.4,57,1607
0.53,62.4,59,1607
0.53,62.5,56,1607
0.53,61.8,56,1607
0.53,62,58,1607
0.53,62.6,58,1607
0.53,61.9,56,1607
0.53,61.6,56,1607
0.53,60.6,57,1607
0.53,62,55,1607
0.53,61.8,56,1607
0.53,62,56,1607
0.53,60,60,1607
0.53,61.6,56,1607
0.53,60.7,59,1607
0.53,60.1,54,1607
0.5,60.3,58,1608
0.5,60.4,55,1608
0.57,61.8,56,1608
0.57,62.6,55,1608
0.57,61.9,56,1608
0.57,61.8,57,1608
0.57,62.1,56,1608
0.57,62.1,57,1608
0.57,61.6,57,1608
0.57,59.7,59,1608
0.56,62.7,56,1608
0.56,62.5,56,1608
0.56,62.3,55,1608
0.57,61.4,58,1608
0.57,62.1,58,1608
0.57,61.7,56,1608
0.57,60.3,57,1608
0.57,61.8,57,1608
0.57,62.8,57,1608
0.58,60.3,57,1608
0.41,61.1,56,1608
0.51,62.1,54,1608
0.54,61.7,55,1609
0.24,58.8,58,521
0.24,60.6,59,521
0.33,63.8,55,521
0.33,60.4,60,521
0.28,62.7,54,522
0.28,62,55,522
0.28,61.4,55,522
0.28,62.3,56,522
0.28,61.1,56,522
0.28,62.5,53,522
0.28,62,57,522
0.28,62.7,55,522
0.35,63.8,54,522
0.35,61.3,56,522
0.29,62,58,522
0.35,63.3,55,522
0.35,60.3,60,522
0.35,62.2,56,522
0.35,61.8,57,522
0.35,60.8,58,522
0.35,62.3,58,522
0.35,63.4,56,522
0.35,62.4,55,522
0.24,61.5,56,523
0.36,61.8,55,523
0.36,61.6,55,523
0.36,61.8,55,523
0.32,61.5,55,523
0.32,61.3,56,523
0.32,62,54,523
0.55,62.6,57,1609
0.7,63.6,56,1609
0.49,61.3,55,1609
0.66,62.4,58,1609
0.55,62.5,56,1609
0.55,61.8,58,1609
0.71,62.6,57,1609
0.71,60.7,59,1609
0.72,63.8,59,1609
0.53,60.5,55,1610
0.53,60.2,55,1610
0.5,62.3,58,1610
0.5,61.1,59,1610
0.5,62.8,58,1610
0.5,62.1,57,1610
0.73,63.7,57,1610
0.73,61.2,56,1610
0.51,60.1,57,1611
0.55,61.3,56,1611
0.53,60.1,60,1612
0.5,61.5,57,1612
0.51,61.4,56,1612
0.51,62.8,56,1612
0.57,61.3,57,1612
0.56,61.6,56,1612
0.65,61.9,58,1612
0.57,60.7,55,1613
0.54,61.3,55,1613
0.6,60.6,57,1613
0.47,65.2,56,1613
0.5,61.4,61,1613
0.5,61.5,61,1613
0.57,64.1,55,1613
0.57,61.7,58,1613
0.57,59.4,58,1613
0.57,61.9,56,1613
0.57,61.2,57,1613
0.57,62.2,57,1613
0.57,62.2,55,1613
0.56,62,56,1614
0.61,61.6,58,1614
0.51,60.6,60,1614
0.5,61.4,55,1614
0.5,61.4,55,1614
0.51,62,54,1614
0.5,61.3,59,1614
0.61,60,61,1614
0.62,61.3,58.8,1615
0.62,62.6,57,1615
0.5,62.9,54.9,1615
0.5,61.4,59,1615
0.53,61.4,55,1615
0.54,61,56,1615
0.48,61.9,55,1615
0.53,61.5,57,1615
0.47,62.1,56,1616
0.48,59.1,62,1616
0.51,58.8,60,1616
0.56,61.5,55,1616
0.62,61.2,54,1616
0.56,62,55,1616
0.56,61.8,55,1616
0.47,61,55,1617
0.57,62.2,60,1617
0.57,63,58,1617
0.52,62.1,57,1617
0.55,61.9,59,1617
0.5,61.8,56,1617
0.59,61.5,59,1618
0.52,60.2,57,1618
0.47,62.2,53,1618
0.62,61.4,56,1618
0.53,61.6,55,1619
0.7,62,56,1619
0.56,60.8,57,1619
0.5,62.2,56,1619
0.54,62,55,1619
0.54,64.1,55,1619
0.52,62,55,1619
0.52,63,58,1619
0.51,59.2,56,1619
0.51,61.4,58,1619
0.51,62.2,58,1619
0.51,62.6,57,1619
0.51,61,57,1619
0.52,60.9,58,1619
0.51,62.8,57,1619
0.52,61.8,55.4,1620
0.59,62.9,58,1621
0.52,62.1,54,1621
0.52,62.8,55,1621
0.52,61.3,56,1621
0.52,59.5,58,1621
0.52,62.4,57,1621
0.53,61.9,55,1621
0.55,61.6,56,1621
0.55,60.1,57,1621
0.53,61.6,56,1621
0.41,61.1,58,1621
0.42,61.8,55,1621
0.42,62.8,56,1621
0.42,61.6,56,1621
0.42,61.8,56,1621
0.54,62.8,57,1621
0.7,60,59,1621
0.61,62.4,59,1622
0.56,61.1,55,1622
0.56,60.6,59,1622
0.59,62.9,55,1622
0.59,62.9,56,1622
0.52,60.6,58,1622
0.52,59.1,60,1622
0.59,62.8,59,1623
0.51,61.8,54,1623
0.5,61.2,63,1623
0.5,61.7,56,1623
0.62,58.8,63,1624
0.5,61.3,60,1624
0.5,61.4,58,1624
0.5,61.8,58,1624
0.5,61.4,59,1624
0.5,62.2,54,1624
0.5,61.1,61,1624
0.5,62.3,55,1624
0.5,62.8,57,1624
0.5,61.8,55,1624
0.5,61.5,56,1624
0.5,59.8,58,1624
0.5,59.4,60,1624
0.5,62.7,54,1624
0.5,62.3,60,1624
0.5,61.5,57,1624
0.5,61.3,58,1624
0.5,61.8,58,1624
0.5,62.2,59,1624
0.5,61.3,59,1624
0.5,60.7,60,1624
0.5,59.9,59,1624
0.5,60,57,1624
0.5,62.1,54,1624
0.5,61,59,1624
0.5,61.4,57,1624
0.5,62.2,55,1624
0.5,61.3,57,1624
0.5,62,55,1624
0.5,62.6,54,1624
0.5,62.5,58,1624
0.5,59.7,60,1624
0.5,62.9,59,1624
0.5,61.6,55,1624
0.5,62.1,55,1624
0.5,62.5,60,1624
0.52,61.3,57,1624
0.53,61.5,56,1624
0.39,60.1,57,1624
0.55,58.2,58,1624
0.53,61.8,62.8,1624
0.52,62,54,1624
0.52,61.8,55,1624
0.51,64.3,54,1624
0.51,62.9,57,1624
0.51,61.7,59,1624
0.51,61.3,59,1624
0.51,64.3,55,1624
0.52,61.8,60,1624
0.52,61.5,58,1625
0.6,62.1,57,1625
0.55,62.5,56,1625
0.6,60.8,58,1625
0.56,61.6,57,1625
0.52,61.7,56,1625
0.42,61.3,56,1625
0.56,61.3,56,1625
0.53,61,55,1625
0.52,61.1,56,1625
0.52,61.2,56,1625
0.52,64.3,56,1625
0.53,58.4,58,1625
0.7,65.9,58,1625
0.71,62.6,57,1626
0.58,61.8,55,1626
0.5,61.7,55,1626
0.5,61.5,56,1626
0.5,57.7,61,1626
0.56,60,57,1627
0.5,62.8,60,1627
0.5,63.4,57,1627
0.51,63.3,57,1627
0.51,60.7,59,1627
0.61,62,57,1627
0.54,61.6,56,1627
0.51,60.7,56,1628
0.51,62.3,56,1628
0.51,60.7,56,1628
0.51,62.3,57,1628
0.5,61.2,56,1628
0.73,56.9,60,1628
0.5,62,56,1628
0.5,61.8,54,1628
0.63,61.7,54,1628
0.63,62,55,1628
0.55,61.7,59,1629
0.52,62.3,58,1629
0.64,62.8,54,1629
0.52,62.5,56,1629
0.52,61.9,54,1629
0.52,62.3,54,1629
0.5,62.9,60,1629
0.5,58.9,59,1629
0.5,61.1,60,1629
0.5,60.7,62,1629
0.5,60.3,60,1629
0.5,61.3,56,1629
0.5,61,56,1629
0.5,62.9,54,1629
0.5,62.2,56,1629
0.5,60,63,1629
0.5,61.4,56,1629
0.5,61.8,59,1629
0.5,61.4,58,1629
0.5,62.1,57,1629
0.5,63,54,1629
0.5,62.5,57,1629
0.5,63.5,54,1629
0.5,63.4,58,1629
0.5,63.5,58,1629
0.5,62.4,62,1629
0.5,63.2,57,1629
0.5,63.2,56,1629
0.5,63,57,1629
0.5,62.6,60,1629
0.76,63,55,1629
0.5,60.8,60,1629
0.5,63.4,59,1629
0.55,62.4,57.6,1630
0.54,61.6,59,1630
0.53,61.7,56,1630
0.59,62.2,57,1630
0.53,60,58,1631
0.53,61.4,57,1631
0.53,62,55,1631
0.53,61.9,58,1631
0.53,61.8,55,1631
0.53,61.5,55,1631
0.53,61,58,1631
0.53,61.1,56,1631
0.53,62.2,56,1631
0.53,60.6,55,1631
0.53,61.4,60,1631
0.53,61.7,56,1631
0.56,62,57,1631
0.73,64.7,56,1631
0.74,63.3,59,1632
0.5,61.4,57,1632
0.58,62.3,53.7,1632
0.51,60.2,56,1632
0.51,60.2,57,1632
0.51,59,59,1632
0.51,61.8,54,1632
0.5,63.2,60,1632
0.57,59.9,54.6,1633
0.51,63.2,60,1633
0.58,61.2,55.8,1633
0.51,61.7,56,1633
0.54,61.3,55.9,1633
0.56,61.5,56,1633
0.51,60.8,57,1633
0.59,61.7,56,1633
0.68,58,71,1633
0.56,61.2,54,1633
0.62,61.3,60,1633
0.51,64.4,55,1634
0.55,60.1,55,1634
0.55,62.3,56,1634
0.51,61.2,55,1634
0.58,61,57,1634
0.58,62.2,61,1634
0.5,63.4,56,1635
0.5,63.3,54,1635
0.5,63.4,57,1635
0.5,62.8,58,1635
0.5,63.7,56,1635
0.5,62.4,55,1635
0.53,60.9,56,1636
0.51,62.7,56,1636
0.51,62,61,1636
0.58,63,57,1636
0.58,61.5,55,1636
0.58,61.6,55,1636
0.58,61.9,56,1636
0.58,62.6,59,1636
0.55,62,56,1636
0.53,63.4,56,1636
0.53,62.1,58,1636
0.53,63.8,56,1636
0.69,62,59,1636
0.7,58.9,59,1636
0.53,63.4,58,1636
0.5,62.7,59,1637
0.54,62.2,56,1637
0.32,60.8,56,523
0.32,61.2,56,523
